Gene stable ID	Transcript stable ID	Gene name	Mouse gene stable ID	Mouse gene name
ENSRNOG00000060616	ENSRNOT00000082649	SNORA29	ENSMUSG00000065061	Gm22884
ENSRNOG00000026217	ENSRNOT00000031047	Armc2	ENSMUSG00000071324	Armc2
ENSRNOG00000054541	ENSRNOT00000082881	SNORA17	ENSMUSG00000077465	Gm26423
ENSRNOG00000054541	ENSRNOT00000082881	SNORA17	ENSMUSG00000077279	Gm22777
ENSRNOG00000054541	ENSRNOT00000082881	SNORA17	ENSMUSG00000077258	Gm26082
ENSRNOG00000054541	ENSRNOT00000082881	SNORA17	ENSMUSG00000087908	Gm22034
ENSRNOG00000054541	ENSRNOT00000082881	SNORA17	ENSMUSG00000077554	Gm23707
ENSRNOG00000046404	ENSRNOT00000045035	LOC291276	ENSMUSG00000033520	Idi2
ENSRNOG00000046404	ENSRNOT00000045035	LOC291276	ENSMUSG00000021148	Gm9745
ENSRNOG00000017399	ENSRNOT00000024618	Acrbp	ENSMUSG00000072770	Acrbp
ENSRNOG00000017193	ENSRNOT00000023084	Lingo1	ENSMUSG00000049556	Lingo1
ENSRNOG00000052040	ENSRNOT00000088823	U6	ENSMUSG00000096297	Gm23934
ENSRNOG00000015893	ENSRNOT00000021273	Olr106	ENSMUSG00000096584	Olfr611
ENSRNOG00000015893	ENSRNOT00000021273	Olr106	ENSMUSG00000094119	Olfr612
ENSRNOG00000053139	ENSRNOT00000081670	Mir3084c	ENSMUSG00000095097	Gm23658
ENSRNOG00000053139	ENSRNOT00000081670	Mir3084c	ENSMUSG00000095530	Snora19
ENSRNOG00000017410	ENSRNOT00000023487	Loxhd1	ENSMUSG00000032818	Loxhd1
ENSRNOG00000033369	ENSRNOT00000042937	Olr367	ENSMUSG00000095484	Olfr1480
ENSRNOG00000033369	ENSRNOT00000042937	Olr367	ENSMUSG00000094846	Olfr1487
ENSRNOG00000033369	ENSRNOT00000042937	Olr367	ENSMUSG00000071629	Olfr1477
ENSRNOG00000033369	ENSRNOT00000042937	Olr367	ENSMUSG00000096289	Olfr1484
ENSRNOG00000037833	ENSRNOT00000057478	Olr563	ENSMUSG00000062272	Olfr1129
ENSRNOG00000037833	ENSRNOT00000057478	Olr563	ENSMUSG00000059205	Olfr1130
ENSRNOG00000028765	ENSRNOT00000050476	Ttc24	ENSMUSG00000051036	Ttc24
ENSRNOG00000052146	ENSRNOT00000089834	SNORA17	ENSMUSG00000088582	Gm22966
ENSRNOG00000014744	ENSRNOT00000056880	Pacs2	ENSMUSG00000021143	Pacs2
ENSRNOG00000061922	ENSRNOT00000078899	U6	ENSMUSG00000096043	Gm24968
ENSRNOG00000027430	ENSRNOT00000057849	Ikzf2	ENSMUSG00000025997	Ikzf2
ENSRNOG00000027430	ENSRNOT00000087779	Ikzf2	ENSMUSG00000025997	Ikzf2
ENSRNOG00000006588	ENSRNOT00000008803	Meox2	ENSMUSG00000036144	Meox2
ENSRNOG00000003494	ENSRNOT00000039540	Ppfia4	ENSMUSG00000026458	Ppfia4
ENSRNOG00000054720	ENSRNOT00000078621	SNORA17	ENSMUSG00000089309	Gm24838
ENSRNOG00000053927	ENSRNOT00000082298	SCARNA7	ENSMUSG00000089417	Gm22009
ENSRNOG00000010849	ENSRNOT00000014586	Adprhl2	ENSMUSG00000042558	Adprhl2
ENSRNOG00000060666	ENSRNOT00000091580	SNORA44	ENSMUSG00000064595	Gm22300
ENSRNOG00000060666	ENSRNOT00000091580	SNORA44	ENSMUSG00000064722	Gm25857
ENSRNOG00000018066	ENSRNOT00000024355	Bccip	ENSMUSG00000030983	Bccip
ENSRNOG00000060131	ENSRNOT00000087108	U6	ENSMUSG00000094785	Gm24661
ENSRNOG00000013135	ENSRNOT00000081939	Ptpn12	ENSMUSG00000028771	Ptpn12
ENSRNOG00000013135	ENSRNOT00000017907	Ptpn12	ENSMUSG00000028771	Ptpn12
ENSRNOG00000058182	ENSRNOT00000081498	Svs4	ENSMUSG00000016998	Svs4
ENSRNOG00000051773	ENSRNOT00000081852	SNORA50	ENSMUSG00000065211	Gm26265
ENSRNOG00000007603	ENSRNOT00000010172	Gabrr1	ENSMUSG00000028280	Gabrr1
ENSRNOG00000060075	ENSRNOT00000085413	SNORD77	ENSMUSG00000105780	Snord80
ENSRNOG00000055073	ENSRNOT00000080392	U6	ENSMUSG00000089413	Gm22013
ENSRNOG00000053237	ENSRNOT00000091371	SNORA17	ENSMUSG00000088374	Gm22882
ENSRNOG00000056274	ENSRNOT00000081458	SNORA17	ENSMUSG00000087929	Gm23234
ENSRNOG00000059147	ENSRNOT00000091446	7SK	ENSMUSG00000084750	Gm22453
ENSRNOG00000051990	ENSRNOT00000084772	U4	ENSMUSG00000084425	Gm25104
ENSRNOG00000003248	ENSRNOT00000004376	Mpzl1	ENSMUSG00000026566	Mpzl1
ENSRNOG00000006375	ENSRNOT00000008477	Vdac1	ENSMUSG00000020402	Vdac1
ENSRNOG00000057599	ENSRNOT00000086779	SNORA35	ENSMUSG00000077767	Snora35
ENSRNOG00000027125	ENSRNOT00000036978	Mboat1	ENSMUSG00000038732	Mboat1
ENSRNOG00000060031	ENSRNOT00000079563	SNORD35	ENSMUSG00000065818	Snord35a
ENSRNOG00000005630	ENSRNOT00000007437	AABR07060778.1	ENSMUSG00000020267	Hint1
ENSRNOG00000056253	ENSRNOT00000091771	U6	ENSMUSG00000065011	Gm23506
ENSRNOG00000004040	ENSRNOT00000005489	Abca8	ENSMUSG00000020620	Abca8b
ENSRNOG00000057752	ENSRNOT00000087231	SNORA17	ENSMUSG00000077521	Gm25378
ENSRNOG00000012360	ENSRNOT00000066791	Gtf2h1	ENSMUSG00000006599	Gtf2h1
ENSRNOG00000012360	ENSRNOT00000087920	Gtf2h1	ENSMUSG00000006599	Gtf2h1
ENSRNOG00000004857	ENSRNOT00000006473	L2hgdh	ENSMUSG00000020988	L2hgdh
ENSRNOG00000019014	ENSRNOT00000025881	Ndst1	ENSMUSG00000054008	Ndst1
ENSRNOG00000053697	ENSRNOT00000078649	U6	ENSMUSG00000064970	Gm23690
ENSRNOG00000006975	ENSRNOT00000009261	Wasl	ENSMUSG00000029684	Wasl
ENSRNOG00000015578	ENSRNOT00000056860	Tnk1	ENSMUSG00000001583	Tnk1
ENSRNOG00000011376	ENSRNOT00000089242	Bbof1	ENSMUSG00000057265	Bbof1
ENSRNOG00000011376	ENSRNOT00000063900	Bbof1	ENSMUSG00000057265	Bbof1
ENSRNOG00000038477	ENSRNOT00000033209	LOC691110	ENSMUSG00000070298	Trcg1
ENSRNOG00000055389	ENSRNOT00000078092	Olr172	ENSMUSG00000057770	Olfr668
ENSRNOG00000055389	ENSRNOT00000078092	Olr172	ENSMUSG00000063582	Olfr666
ENSRNOG00000010696	ENSRNOT00000014198	Neil2	ENSMUSG00000035121	Neil2
ENSRNOG00000008614	ENSRNOT00000011662	Zfyve1	ENSMUSG00000042628	Zfyve1
ENSRNOG00000037505	ENSRNOT00000056790	Ulk1	ENSMUSG00000029512	Ulk1
ENSRNOG00000034115	ENSRNOT00000048581	Olr441	ENSMUSG00000075219	Olfr994
ENSRNOG00000051440	ENSRNOT00000089068	Ppp1r12b	ENSMUSG00000073557	Ppp1r12b
ENSRNOG00000017100	ENSRNOT00000023395	Yme1l1	ENSMUSG00000026775	Yme1l1
ENSRNOG00000042449	ENSRNOT00000063891	Cdc42se2	ENSMUSG00000052298	Cdc42se2
ENSRNOG00000002644	ENSRNOT00000003582	Utp18	ENSMUSG00000054079	Utp18
ENSRNOG00000032917	ENSRNOT00000047634	Zfand2a	ENSMUSG00000053581	Zfand2a
ENSRNOG00000032917	ENSRNOT00000083814	Zfand2a	ENSMUSG00000053581	Zfand2a
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000068231	Vmn1r43
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000060724	Vmn1r47
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000062818	Vmn1r51
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000044248	Vmn1r45
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000068232	Vmn1r42
ENSRNOG00000051562	ENSRNOT00000080213	Vom1r102	ENSMUSG00000057592	Vmn1r48
ENSRNOG00000054763	ENSRNOT00000082499	LOC108348322	ENSMUSG00000020686	Gas2l2
ENSRNOG00000052362	ENSRNOT00000083755	U6	ENSMUSG00000088380	Gm24686
ENSRNOG00000057998	ENSRNOT00000078469	LOC102554842	ENSMUSG00000035785	Cmtm2b
ENSRNOG00000061371	ENSRNOT00000089349	AABR07035541.3	ENSMUSG00000079658	Eloc
ENSRNOG00000010194	ENSRNOT00000013560	Ift43	ENSMUSG00000007867	Ift43
ENSRNOG00000044850	ENSRNOT00000070117	5S_rRNA	ENSMUSG00000084541	n-R5s45
ENSRNOG00000060761	ENSRNOT00000087856	U7	ENSMUSG00000088501	Gm22788
ENSRNOG00000037997	ENSRNOT00000057806	Tssk2	ENSMUSG00000045521	Tssk2
ENSRNOG00000028981	ENSRNOT00000041654	Myl10	ENSMUSG00000005474	Myl10
ENSRNOG00000054684	ENSRNOT00000084972	SNORA17	ENSMUSG00000088418	Gm26162
ENSRNOG00000005446	ENSRNOT00000007498	Gna11	ENSMUSG00000034781	Gna11
ENSRNOG00000059188	ENSRNOT00000085047	U6	ENSMUSG00000084737	Gm25805
ENSRNOG00000028473	ENSRNOT00000039447	LOC691551	ENSMUSG00000030877	Mfsd13b
ENSRNOG00000004483	ENSRNOT00000006401	Ptprr	ENSMUSG00000020151	Ptprr
ENSRNOG00000004483	ENSRNOT00000085073	Ptprr	ENSMUSG00000020151	Ptprr
ENSRNOG00000044448	ENSRNOT00000069715	5S_rRNA	ENSMUSG00000087836	Gm23956
ENSRNOG00000005918	ENSRNOT00000007754	RGD1563941	ENSMUSG00000042293	Gm5617
ENSRNOG00000057478	ENSRNOT00000082629	U1	ENSMUSG00000077347	Gm24671
ENSRNOG00000001420	ENSRNOT00000083471	Fis1	ENSMUSG00000019054	Fis1
ENSRNOG00000001420	ENSRNOT00000063901	Fis1	ENSMUSG00000019054	Fis1
ENSRNOG00000001420	ENSRNOT00000001924	Fis1	ENSMUSG00000019054	Fis1
ENSRNOG00000045909	ENSRNOT00000071136	Mir344i	ENSMUSG00000094304	Gm24923
ENSRNOG00000007971	ENSRNOT00000010826	Wbp2	ENSMUSG00000034341	Wbp2
ENSRNOG00000034102	ENSRNOT00000042204	Plk5	ENSMUSG00000035486	Plk5
ENSRNOG00000058728	ENSRNOT00000085956	U6	ENSMUSG00000089437	Gm23199
ENSRNOG00000016748	ENSRNOT00000023137	Poll	ENSMUSG00000025218	Poll
ENSRNOG00000046092	ENSRNOT00000073893	AABR07003935.1	ENSMUSG00000093101	Gm25533
ENSRNOG00000019206	ENSRNOT00000025988	Nupr1	ENSMUSG00000030717	Nupr1
ENSRNOG00000001429	ENSRNOT00000001940	Lrwd1	ENSMUSG00000029703	Lrwd1
ENSRNOG00000055988	ENSRNOT00000082502	SNORA17	ENSMUSG00000088649	Gm26262
ENSRNOG00000046736	ENSRNOT00000075557	Olr1567	ENSMUSG00000056822	Olfr166
ENSRNOG00000046736	ENSRNOT00000075557	Olr1567	ENSMUSG00000061361	Olfr168
ENSRNOG00000047387	ENSRNOT00000017718	Lnpep	ENSMUSG00000023845	Lnpep
ENSRNOG00000019890	ENSRNOT00000026925	Folr2	ENSMUSG00000032725	Folr2
ENSRNOG00000050594	ENSRNOT00000050480	Olr11	ENSMUSG00000070460	Olfr291
ENSRNOG00000050594	ENSRNOT00000050480	Olr11	ENSMUSG00000070459	Olfr290
ENSRNOG00000023092	ENSRNOT00000033953	Prss54	ENSMUSG00000048400	Prss54
ENSRNOG00000020948	ENSRNOT00000028435	Pth1r	ENSMUSG00000032492	Pth1r
ENSRNOG00000022946	ENSRNOT00000037369	Slc22a3	ENSMUSG00000023828	Slc22a3
ENSRNOG00000021871	ENSRNOT00000001517	Gcn1l1	ENSMUSG00000041638	Gcn1l1
ENSRNOG00000057013	ENSRNOT00000087819	LOC681067	ENSMUSG00000048686	Hmgb4
ENSRNOG00000001449	ENSRNOT00000001968	Pom121	ENSMUSG00000053293	Pom121
ENSRNOG00000047133	ENSRNOT00000072420	Jrkl	ENSMUSG00000079083	Jrkl
ENSRNOG00000016932	ENSRNOT00000064274	Simc1	ENSMUSG00000043183	Simc1
ENSRNOG00000016932	ENSRNOT00000044559	Simc1	ENSMUSG00000043183	Simc1
ENSRNOG00000016932	ENSRNOT00000022980	Simc1	ENSMUSG00000043183	Simc1
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000079806	Gm21719
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000095900	Gm20773
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094052	Gm21118
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000102739	Gm20772
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000103468	Gm21440
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094325	Gm20831
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000095867	Gm20917
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000096122	Gm21943
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000104267	Gm20807
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000101053	Gm20815
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000096686	Gm20830
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000095950	Gm20737
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094294	Gm20909
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094813	Gm20777
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094739	Gm20806
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000095032	Gm21310
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000096036	Gm21778
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000096820	Gm21425
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000099530	Gm29644
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000094729	Gm20747
ENSRNOG00000045688	ENSRNOT00000072197	AC241447.1	ENSMUSG00000095452	Gm20795
ENSRNOG00000014387	ENSRNOT00000019392	Chac1	ENSMUSG00000027313	Chac1
ENSRNOG00000009598	ENSRNOT00000084776	Ncaph2	ENSMUSG00000090957	Gm7535
ENSRNOG00000009598	ENSRNOT00000084776	Ncaph2	ENSMUSG00000008690	Ncaph2
ENSRNOG00000009598	ENSRNOT00000055808	Ncaph2	ENSMUSG00000090957	Gm7535
ENSRNOG00000009598	ENSRNOT00000055808	Ncaph2	ENSMUSG00000008690	Ncaph2
ENSRNOG00000046661	ENSRNOT00000072622	LOC100909885	ENSMUSG00000063221	Olfr930
ENSRNOG00000008217	ENSRNOT00000010938	Madcam1	ENSMUSG00000020310	Madcam1
ENSRNOG00000032908	ENSRNOT00000045049	Acaa1b	ENSMUSG00000036138	Acaa1a
ENSRNOG00000032908	ENSRNOT00000045049	Acaa1b	ENSMUSG00000010651	Acaa1b
ENSRNOG00000000151	ENSRNOT00000000163	Ldlrap1	ENSMUSG00000037295	Ldlrap1
ENSRNOG00000001643	ENSRNOT00000002242	Psmg1	ENSMUSG00000022913	Psmg1
ENSRNOG00000056817	ENSRNOT00000089110	Muc6	ENSMUSG00000048191	Muc6
ENSRNOG00000056817	ENSRNOT00000087497	Muc6	ENSMUSG00000048191	Muc6
ENSRNOG00000031448	ENSRNOT00000077610	Stpg1	ENSMUSG00000028801	Stpg1
ENSRNOG00000031448	ENSRNOT00000041600	Stpg1	ENSMUSG00000028801	Stpg1
ENSRNOG00000056266	ENSRNOT00000087337	AC241562.1	ENSMUSG00000021591	Glrx
ENSRNOG00000000406	ENSRNOT00000080444	Ros1	ENSMUSG00000019893	Ros1
ENSRNOG00000000406	ENSRNOT00000000459	Ros1	ENSMUSG00000019893	Ros1
ENSRNOG00000001996	ENSRNOT00000002736	Ythdc1	ENSMUSG00000035851	Ythdc1
ENSRNOG00000030753	ENSRNOT00000040848	Olr1155	ENSMUSG00000095667	Olfr854
ENSRNOG00000001191	ENSRNOT00000001577	Tchp	ENSMUSG00000002486	Tchp
ENSRNOG00000031229	ENSRNOT00000050435	AABR07051735.1	ENSMUSG00000079543	Igkv13-85
ENSRNOG00000007862	ENSRNOT00000010573	Acat1	ENSMUSG00000032047	Acat1
ENSRNOG00000013132	ENSRNOT00000017611	Prss58	ENSMUSG00000051936	Prss58
ENSRNOG00000061424	ENSRNOT00000088656	Map3k3	ENSMUSG00000020700	Map3k3
ENSRNOG00000010852	ENSRNOT00000014832	Nup205	ENSMUSG00000038759	Nup205
ENSRNOG00000031113	ENSRNOT00000026305	Zfp128	ENSMUSG00000054715	Zscan22
ENSRNOG00000050348	ENSRNOT00000071971	LOC684270	ENSMUSG00000086784	Isoc2a
ENSRNOG00000019140	ENSRNOT00000025894	Banp	ENSMUSG00000025316	Banp
ENSRNOG00000007280	ENSRNOT00000009936	Naa60	ENSMUSG00000005982	Naa60
ENSRNOG00000007280	ENSRNOT00000075238	Naa60	ENSMUSG00000005982	Naa60
ENSRNOG00000020383	ENSRNOT00000027634	Dapk3	ENSMUSG00000034974	Dapk3
ENSRNOG00000019326	ENSRNOT00000089873	Cfdp1	ENSMUSG00000031954	Cfdp1
ENSRNOG00000019326	ENSRNOT00000026249	Cfdp1	ENSMUSG00000031954	Cfdp1
ENSRNOG00000058991	ENSRNOT00000083409	A830031A19Rik	ENSMUSG00000055010	A830031A19Rik
ENSRNOG00000002922	ENSRNOT00000003966	Adora2b	ENSMUSG00000018500	Adora2b
ENSRNOG00000052003	ENSRNOT00000086570	Mkrn2os	ENSMUSG00000068011	Mkrn2os
ENSRNOG00000007838	ENSRNOT00000011096	Ddx47	ENSMUSG00000030204	Ddx47
ENSRNOG00000046758	ENSRNOT00000071399	Tmem217	ENSMUSG00000079580	Tmem217
ENSRNOG00000042181	ENSRNOT00000064447	Dytn	ENSMUSG00000069085	Dytn
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000095560	Trav14d-2
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000095711	Trav14-2
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000093801	Trav14n-2
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000094212	Trav14-3
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000076824	Trav14n-3
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000094619	Trav14d-3-dv8
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000076840	Trav14-1
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000095854	Trav14d-1
ENSRNOG00000061833	ENSRNOT00000082167	AABR07017635.2	ENSMUSG00000096827	Trav14n-1
ENSRNOG00000046142	ENSRNOT00000083886	Dmrtc2	ENSMUSG00000011349	Dmrtc2
ENSRNOG00000046142	ENSRNOT00000071033	Dmrtc2	ENSMUSG00000011349	Dmrtc2
ENSRNOG00000001081	ENSRNOT00000001433	Ogfod2	ENSMUSG00000023707	Ogfod2
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000093813	Trav9n-2
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000096678	Trav9-4
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000095495	Trav9d-3
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000094966	Trav9-2
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000090868	Trav9d-4
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000096541	Trav9n-3
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000094914	Trav9d-2
ENSRNOG00000046943	ENSRNOT00000073533	AABR07017768.2	ENSMUSG00000094231	Trav9n-4
ENSRNOG00000010473	ENSRNOT00000014217	Cand2	ENSMUSG00000030319	Cand2
ENSRNOG00000010473	ENSRNOT00000086660	Cand2	ENSMUSG00000030319	Cand2
ENSRNOG00000010473	ENSRNOT00000014207	Cand2	ENSMUSG00000030319	Cand2
ENSRNOG00000020835	ENSRNOT00000028266	Hipk4	ENSMUSG00000040424	Hipk4
ENSRNOG00000019039	ENSRNOT00000079882	Inpp5e	ENSMUSG00000026925	Inpp5e
ENSRNOG00000019039	ENSRNOT00000025764	Inpp5e	ENSMUSG00000026925	Inpp5e
ENSRNOG00000005956	ENSRNOT00000007816	Erich5	ENSMUSG00000044726	Erich5
ENSRNOG00000021536	ENSRNOT00000043561	Plxdc1	ENSMUSG00000017417	Plxdc1
ENSRNOG00000018160	ENSRNOT00000068267	Zswim5	ENSMUSG00000033948	Zswim5
ENSRNOG00000055010	ENSRNOT00000088599	Axin2	ENSMUSG00000000142	Axin2
ENSRNOG00000016923	ENSRNOT00000023211	Clptm1l	ENSMUSG00000021610	Clptm1l
ENSRNOG00000013330	ENSRNOT00000018630	Cdhr1	ENSMUSG00000021803	Cdhr1
ENSRNOG00000015675	ENSRNOT00000056030	Nell1	ENSMUSG00000055409	Nell1
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000104824	Gm21663
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000067698	Gm10220
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000073119	Speer4a
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000058643	Speer4f1
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000091827	Speer4f2
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000073116	Gm10471
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000091255	Speer4e
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000095550	Gm21671
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000051940	5031410I06Rik
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000099762	Gm21149
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000106445	Gm21190
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000072188	Gm10354
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000067700	Gm5862
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000069720	4930572O03Rik
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000096045	Gm21698
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000091897	Gm17019
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000091049	Gm1979
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000073208	Speer4c
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000048703	Speer4b
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000106627	Gm21680
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000033219	Gm9758
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000070933	Speer4d
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000059645	Gm7361
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000096878	Gm21083
ENSRNOG00000050034	ENSRNOT00000044037	LOC501297	ENSMUSG00000073117	Gm7347
ENSRNOG00000007496	ENSRNOT00000009943	Mtmr4	ENSMUSG00000018401	Mtmr4
ENSRNOG00000013948	ENSRNOT00000018782	Zc3hav1	ENSMUSG00000029826	Zc3hav1
ENSRNOG00000030626	ENSRNOT00000066317	AABR07072002.1	ENSMUSG00000110061	Gm45337
ENSRNOG00000030626	ENSRNOT00000066317	AABR07072002.1	ENSMUSG00000110091	Gm39115
ENSRNOG00000013038	ENSRNOT00000049719	AABR07009572.1	ENSMUSG00000019173	Rab5c
ENSRNOG00000046800	ENSRNOT00000072557	Olr1385	ENSMUSG00000047511	Olfr1396
ENSRNOG00000021669	ENSRNOT00000067977	Mybl1	ENSMUSG00000025912	Mybl1
ENSRNOG00000045754	ENSRNOT00000050847	Olr1504	ENSMUSG00000062186	Olfr395
ENSRNOG00000004403	ENSRNOT00000006029	Slc25a32	ENSMUSG00000022299	Slc25a32
ENSRNOG00000012090	ENSRNOT00000016247	Slc16a8	ENSMUSG00000032988	Slc16a8
ENSRNOG00000032722	ENSRNOT00000050404	Olr515	ENSMUSG00000047969	Olfr1093
ENSRNOG00000056457	ENSRNOT00000087662	Gpd1	ENSMUSG00000023019	Gpd1
ENSRNOG00000050349	ENSRNOT00000072764	Mylk4	ENSMUSG00000044951	Mylk4
ENSRNOG00000001311	ENSRNOT00000001772	Rab36	ENSMUSG00000020175	Rab36
ENSRNOG00000033262	ENSRNOT00000044030	Reep6	ENSMUSG00000035504	Reep6
ENSRNOG00000046395	ENSRNOT00000049732	RGD1561453	ENSMUSG00000061983	Rps12
ENSRNOG00000046395	ENSRNOT00000049732	RGD1561453	ENSMUSG00000067038	Rps12-ps3
ENSRNOG00000003802	ENSRNOT00000005070	Pttg1	ENSMUSG00000020415	Pttg1
ENSRNOG00000047419	ENSRNOT00000016721	Olr1611	ENSMUSG00000090874	Olfr733
ENSRNOG00000047419	ENSRNOT00000016721	Olr1611	ENSMUSG00000091873	Olfr732
ENSRNOG00000058426	ENSRNOT00000081803	AABR07065656.8	ENSMUSG00000096824	Ighv2-7
ENSRNOG00000047496	ENSRNOT00000056621	LOC108349258	ENSMUSG00000048686	Hmgb4
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000095822	Gm9117
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000090268	Gm5286
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000060256	Tdpoz4
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000089696	Gm4778
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000058005	Tdpoz3
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000094084	Tdpoz1
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000096879	Gm4858
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000068879	Gm5773
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000103350	Gm37596
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000074424	Gm10696
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000094328	Gm9125
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000094163	Tdpoz5
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000103362	Tdpoz2
ENSRNOG00000054473	ENSRNOT00000074310	RGD1563451	ENSMUSG00000095251	Gm10697
